基金代码,基金周增长,基金月增长,基金3月增长,基金6月增长,基金年增长,最大回撤,收益波动率,基金6月增长排名,基金年增长排名,最大回撤排名,总平均排名
590002,0.00324449594438,0.00324449594438,0.00324449594438,0.00324449594438,0.00324449594438,0.4297,0.0078,2179.0,2179.0,1757.0,2038.3333333333333
007281,0.0,0.0,0.0,0.0,0.0,0.368,0.0124,2504.0,2504.0,1112.0,2040.0
007803,0.0038605452277721,0.0038605452277721,0.0038605452277721,0.0038605452277721,0.0038605452277721,0.4439,0.0163,2117.0,2117.0,1892.0,2042.0
168207,0.0026600308906813,0.0026600308906813,0.0026600308906813,0.0026600308906813,0.0026600308906813,0.42,0.0155,2235.0,2235.0,1657.0,2042.3333333333333
012178,-0.0038395339600159,-0.0038395339600159,-0.0038395339600159,-0.0038395339600159,-0.0038395339600159,0.331,0.0248,2682.0,2682.0,771.5,2045.1666666666667
010363,0.0002005749816139,0.0002005749816139,0.0002005749816139,0.0002005749816139,0.0002005749816139,0.3745,0.0211,2488.0,2488.0,1161.5,2045.8333333333333
162208,0.0061764079471809,0.0061764079471809,0.0061764079471809,0.0061764079471809,0.0061764079471809,0.5256,0.0098,1868.0,1868.0,2411.5,2049.1666666666665
006478,0.0062367807364823,-0.0074359385866367,-0.027975691533948,-0.1274044114188967,-0.1525919159625484,0.2518,0.0074,2923.0,2924.0,302.0,2049.6666666666665
121008,0.0024277678957743,0.0024277678957743,0.0024277678957743,0.0024277678957743,0.0024277678957743,0.417,0.0075,2270.0,2270.0,1619.5,2053.1666666666665
910017,0.0012687671812222,0.0012687671812222,0.0012687671812222,0.0012687671812222,0.0012687671812222,0.3984,0.0168,2386.0,2386.0,1398.0,2056.6666666666665
519005,-0.0069688369348357,-0.0069688369348357,-0.0069688369348357,-0.0069688369348357,-0.0069688369348357,0.313,0.0063,2765.0,2765.0,642.0,2057.3333333333335
008981,0.004812014171646,0.004812014171646,0.004812014171646,0.004812014171646,0.004812014171646,0.4774,0.0201,2015.0,2015.0,2144.0,2058.0
010680,-0.0045938104448743,-0.0045938104448743,-0.0045938104448743,-0.0045938104448743,-0.0045938104448743,0.3322,0.013,2698.0,2698.0,779.0,2058.3333333333335
519935,0.0055710306406685,0.0055710306406685,0.0055710306406685,0.0055710306406685,0.0055710306406685,0.5055,0.0111,1930.0,1930.0,2317.5,2059.1666666666665
519664,0.0014964459408903,0.0014964459408903,0.0014964459408903,0.0014964459408903,0.0014964459408903,0.4044,0.0069,2358.0,2358.0,1462.0,2059.3333333333335
010013,0.0025144856237018,0.0025144856237018,0.0025144856237018,0.0025144856237018,0.0025144856237018,0.4202,0.0124,2259.0,2259.0,1661.0,2059.6666666666665
519002,0.0085879768324346,0.0085879768324346,0.0085879768324346,0.0085879768324346,0.0085879768324346,0.7319,0.0176,1649.0,1649.0,2882.0,2060.0
008709,0.0066802999318335,0.0066802999318335,0.0066802999318335,0.0066802999318335,0.0066802999318335,0.5631,0.0163,1826.0,1826.0,2532.0,2061.3333333333335
011463,-0.0055007052186177,-0.0055007052186177,-0.0055007052186177,-0.0055007052186177,-0.0055007052186177,0.3269,0.0153,2721.0,2721.0,746.5,2062.8333333333335
010703,-0.0014142604596346,-0.0014142604596346,-0.0014142604596346,-0.0014142604596346,-0.0014142604596346,0.3563,0.0165,2595.0,2595.0,1002.0,2064.0
011097,-0.0005477201150211,-0.0005477201150211,-0.0005477201150211,-0.0005477201150211,-0.0005477201150211,0.3657,0.0176,2552.0,2552.0,1091.0,2065.0
008094,0.0063524590163934,0.0063524590163934,0.0063524590163934,0.0063524590163934,0.0063524590163934,0.55,0.0358,1851.0,1851.0,2495.0,2065.6666666666665
010176,0.0017088174982911,0.0017088174982911,0.0017088174982911,0.0017088174982911,0.0017088174982911,0.4105,0.0175,2335.0,2335.0,1528.5,2066.1666666666665
008093,0.0062886702505324,0.0062886702505324,0.0062886702505324,0.0062886702505324,0.0062886702505324,0.5486,0.0356,1857.0,1857.0,2491.5,2068.5
007137,0.0034157897636493,0.0034157897636493,0.0034157897636493,0.0034157897636493,0.0034157897636493,0.4419,0.0199,2165.0,2165.0,1877.0,2069.0
007802,0.0038562664329535,0.0038562664329535,0.0038562664329535,0.0038562664329535,0.0038562664329535,0.4517,0.0166,2118.0,2118.0,1971.5,2069.1666666666665
540009,0.0022377324311364,0.0022377324311364,0.0022377324311364,0.0022377324311364,0.0022377324311364,0.4186,0.0064,2285.0,2285.0,1641.5,2070.5
008980,0.0047776552737963,0.0047776552737963,0.0047776552737963,0.0047776552737963,0.0047776552737963,0.4809,0.0202,2021.0,2021.0,2170.0,2070.6666666666665
011425,0.0042849491162292,0.0042849491162292,0.0042849491162292,0.0042849491162292,0.0042849491162292,0.4655,0.0215,2074.0,2074.0,2070.5,2072.8333333333335
850588,0.0045473000406009,0.0045473000406009,0.0045473000406009,0.0045473000406009,0.0045473000406009,0.478,0.009,2035.0,2035.0,2150.0,2073.3333333333335
010704,-0.0014226437462951,-0.0014226437462951,-0.0014226437462951,-0.0014226437462951,-0.0014226437462951,0.3594,0.0166,2598.0,2598.0,1025.0,2073.6666666666665
010177,0.0017197890392112,0.0017197890392112,0.0017197890392112,0.0017197890392112,0.0017197890392112,0.4123,0.0176,2334.0,2334.0,1553.5,2073.8333333333335
011426,0.0043097643097642,0.0043097643097642,0.0043097643097642,0.0043097643097642,0.0043097643097642,0.4673,0.0217,2069.0,2069.0,2084.5,2074.1666666666665
006199,0.0,0.1028167978230493,-0.0212779844657659,-0.1566366704161979,-0.0095772787318361,0.2884,0.0078,2924.0,2810.0,490.0,2074.6666666666665
501088,0.0045121263395373,0.0045121263395373,0.0045121263395373,0.0045121263395373,0.0045121263395373,0.4776,0.01,2040.0,2040.0,2145.0,2075.0
560002,0.0001096852034661,0.0001096852034661,0.0001096852034661,0.0001096852034661,0.0001096852034661,0.3805,0.0077,2495.0,2495.0,1236.0,2075.3333333333335
010116,0.0010143130846388,0.0010143130846388,0.0010143130846388,0.0010143130846388,0.0010143130846388,0.3986,0.0131,2418.0,2418.0,1400.5,2078.8333333333335
160926,-0.0107493619982986,-0.0107493619982986,-0.0107493619982986,-0.0107493619982986,-0.0107493619982986,0.3061,0.0128,2820.0,2821.0,598.0,2079.6666666666665
850005,0.0044664609387689,0.0044664609387689,0.0044664609387689,0.0044664609387689,0.0044664609387689,0.478,0.009,2046.0,2046.0,2150.0,2080.6666666666665
610001,-0.0023783569517393,-0.0023783569517393,-0.0023783569517393,-0.0023783569517393,-0.0023783569517393,0.3524,0.0065,2637.0,2637.0,969.0,2081.0
010117,0.0011353315168029,0.0011353315168029,0.0011353315168029,0.0011353315168029,0.0011353315168029,0.4015,0.0132,2404.0,2404.0,1436.0,2081.3333333333335
011159,-0.00361378054983,-0.00361378054983,-0.00361378054983,-0.00361378054983,-0.00361378054983,0.3444,0.0116,2673.0,2673.0,903.0,2083.0
004148,0.0068825720077309,0.0068825720077309,0.0068825720077309,0.0068825720077309,0.0068825720077309,0.5996,0.0123,1811.0,1811.0,2628.0,2083.3333333333335
011098,-0.0006896551724137,-0.0006896551724137,-0.0006896551724137,-0.0006896551724137,-0.0006896551724137,0.3695,0.0179,2564.0,2564.0,1124.0,2084.0
003025,0.0014521691777091,0.0014521691777091,0.0014521691777091,0.0014521691777091,0.0014521691777091,0.4113,0.008,2362.0,2362.0,1535.5,2086.5
519704,0.0065493516803387,0.0065493516803387,0.0065493516803387,0.0065493516803387,0.0065493516803387,0.5854,0.0126,1837.0,1837.0,2586.0,2086.6666666666665
010812,0.000983606557377,0.000983606557377,0.000983606557377,0.000983606557377,0.000983606557377,0.4007,0.0183,2421.0,2421.0,1422.0,2088.0
260101,-0.0002441443503471,-0.0002441443503471,-0.0002441443503471,-0.0002441443503471,-0.0002441443503471,0.3784,0.0063,2527.0,2527.0,1211.0,2088.3333333333335
630011,0.0049519370812701,0.0049519370812701,0.0049519370812701,0.0049519370812701,0.0049519370812701,0.4957,0.0096,2003.0,2003.0,2261.0,2089.0
010151,0.0027593818984546,0.0027593818984546,0.0027593818984546,0.0027593818984546,0.0027593818984546,0.4348,0.0125,2228.0,2228.0,1813.0,2089.6666666666665
501051,0.0064843834432076,0.0064843834432076,0.0064843834432076,0.0064843834432076,0.0064843834432076,0.5878,0.0118,1841.0,1841.0,2594.0,2092.0
850599,0.0044316782929832,0.0044316782929832,0.0044316782929832,0.0044316782929832,0.0044316782929832,0.4809,0.0091,2053.0,2053.0,2170.0,2092.0
010894,0.0012051096649795,0.0012051096649795,0.0012051096649795,0.0012051096649795,0.0012051096649795,0.406,0.0149,2397.0,2397.0,1484.0,2092.6666666666665
519975,0.005005005005005,0.005005005005005,0.005005005005005,0.005005005005005,0.005005005005005,0.5007,0.0095,1998.0,1998.0,2294.0,2096.6666666666665
010403,-0.001815156557253,-0.001815156557253,-0.001815156557253,-0.001815156557253,-0.001815156557253,0.3633,0.0217,2614.0,2614.0,1065.5,2097.8333333333335
519035,0.0062130107755063,0.0062130107755063,0.0062130107755063,0.0062130107755063,0.0062130107755063,0.5773,0.0107,1866.0,1866.0,2567.0,2099.6666666666665
012084,0.0008892841262783,0.0083995968193526,0.1171215880893299,-0.0883871620937532,-0.0984279563432462,0.2833,0.0369,2921.0,2922.0,456.5,2099.8333333333335
006315,0.0072686098327123,0.0072686098327123,0.0072686098327123,0.0072686098327123,0.0072686098327123,0.6516,0.0224,1772.0,1772.0,2757.0,2100.3333333333335
110029,0.0031174636786069,0.0031174636786069,0.0031174636786069,0.0031174636786069,0.0031174636786069,0.4464,0.0074,2192.0,2192.0,1921.0,2101.6666666666665
010152,0.0027995520716684,0.0027995520716684,0.0027995520716684,0.0027995520716684,0.0027995520716684,0.4402,0.0127,2223.0,2223.0,1862.0,2102.6666666666665
110013,0.0025180459963069,0.0025180459963069,0.0025180459963069,0.0025180459963069,0.0025180459963069,0.4328,0.008,2258.0,2258.0,1792.0,2102.6666666666665
012085,0.0,0.0072031513787282,0.1148623396038371,-0.091379835516296,-0.1036658653846153,0.2848,0.037,2922.0,2923.0,472.5,2105.8333333333335
001104,0.0068027210884354,0.0068027210884354,0.0068027210884354,0.0068027210884354,0.0068027210884354,0.6222,0.0138,1814.0,1814.0,2690.0,2106.0
006314,0.007231330994487,0.007231330994487,0.007231330994487,0.007231330994487,0.007231330994487,0.6584,0.0228,1774.0,1774.0,2774.0,2107.3333333333335
202212,0.0055701058688995,0.0055701058688995,0.0055701058688995,0.0055701058688995,0.0055701058688995,0.5405,0.0105,1931.0,1931.0,2465.0,2109.0
010895,0.0012198097096852,0.0012198097096852,0.0012198097096852,0.0012198097096852,0.0012198097096852,0.4117,0.0152,2391.0,2391.0,1546.5,2109.5
005629,0.0025710245532844,0.0025710245532844,0.0025710245532844,0.0025710245532844,0.0025710245532844,0.4357,0.011,2253.0,2253.0,1822.5,2109.5
160607,-0.000536864710093,-0.000536864710093,-0.000536864710093,-0.000536864710093,-0.000536864710093,0.3797,0.0059,2551.0,2551.0,1227.5,2109.8333333333335
008641,0.0032096667610686,0.0032096667610686,0.0032096667610686,0.0032096667610686,0.0032096667610686,0.451,0.0227,2182.0,2182.0,1966.5,2110.1666666666665
011236,0.0025288620120946,0.0025288620120946,0.0025288620120946,0.0025288620120946,0.0025288620120946,0.4353,0.0158,2256.0,2256.0,1819.0,2110.3333333333335
011312,-0.0011946970864807,-0.0011946970864807,-0.0011946970864807,-0.0011946970864807,-0.0011946970864807,0.3744,0.0154,2586.0,2586.0,1159.5,2110.5
166109,-0.0004971414367388,-0.0004971414367388,-0.0004971414367388,-0.0004971414367388,-0.0004971414367388,0.3809,0.0098,2548.0,2548.0,1241.0,2112.3333333333335
010821,0.0013919446814242,0.0013919446814242,0.0013919446814242,0.0013919446814242,0.0013919446814242,0.4163,0.0196,2368.0,2368.0,1608.0,2114.6666666666665
519665,0.0012004801920766,0.0012004801920766,0.0012004801920766,0.0012004801920766,0.0012004801920766,0.4117,0.0068,2399.0,2399.0,1546.5,2114.8333333333335
010301,-0.0005277044854881,-0.0005277044854881,-0.0005277044854881,-0.0005277044854881,-0.0005277044854881,0.3814,0.0146,2550.0,2550.0,1245.0,2115.0
240001,0.0034779408382022,0.0034779408382022,0.0034779408382022,0.0034779408382022,0.0034779408382022,0.4603,0.0082,2161.0,2161.0,2025.0,2115.6666666666665
008640,0.0030932183530954,0.0030932183530954,0.0030932183530954,0.0030932183530954,0.0030932183530954,0.4502,0.0229,2196.0,2196.0,1956.5,2116.1666666666665
009432,-0.0145861874445964,-0.0145861874445964,-0.0145861874445964,-0.0145861874445964,-0.0145861874445964,0.3124,0.0594,2856.0,2857.0,638.0,2117.0
009433,-0.01456546366726,-0.01456546366726,-0.01456546366726,-0.01456546366726,-0.01456546366726,0.3131,0.0591,2855.0,2856.0,643.0,2118.0
910009,-0.0141361945824967,-0.0141361945824967,-0.0141361945824967,-0.0141361945824967,-0.0141361945824967,0.3142,0.0123,2852.0,2853.0,649.0,2118.0
002595,0.0060213061602595,0.0060213061602595,0.0060213061602595,0.0060213061602595,0.0060213061602595,0.5843,0.0123,1888.0,1888.0,2582.0,2119.3333333333335
160611,0.0050441361916771,0.0050441361916771,0.0050441361916771,0.0050441361916771,0.0050441361916771,0.517,0.0111,1994.0,1994.0,2370.0,2119.3333333333335
009490,-0.0033497720294035,-0.0033497720294035,-0.0033497720294035,-0.0033497720294035,-0.0033497720294035,0.3598,0.0375,2666.0,2666.0,1030.5,2120.8333333333335
012799,0.0041742909423605,0.0041742909423605,0.0041742909423605,0.0041742909423605,0.0041742909423605,0.4828,0.0204,2091.0,2091.0,2181.0,2121.0
690004,0.0066918824556299,0.0066918824556299,0.0066918824556299,0.0066918824556299,0.0066918824556299,0.6331,0.0122,1823.0,1823.0,2719.0,2121.6666666666665
011237,0.0024355142256171,0.0024355142256171,0.0024355142256171,0.0024355142256171,0.0024355142256171,0.4371,0.0159,2266.0,2266.0,1835.0,2122.3333333333335
010302,-0.0006363347120584,-0.0006363347120584,-0.0006363347120584,-0.0006363347120584,-0.0006363347120584,0.3835,0.0147,2556.0,2556.0,1264.0,2125.3333333333335
009566,0.0026164692201468,0.0026164692201468,0.0026164692201468,0.0026164692201468,0.0026164692201468,0.4439,0.0224,2242.0,2242.0,1892.0,2125.3333333333335
007450,0.0037077426390403,0.0037077426390403,0.0037077426390403,0.0037077426390403,0.0037077426390403,0.4716,0.0162,2138.0,2138.0,2110.5,2128.8333333333335
008381,0.0042895442359249,0.0042895442359249,0.0042895442359249,0.0042895442359249,0.0042895442359249,0.4935,0.0174,2073.0,2073.0,2242.0,2129.3333333333335
166110,-0.0004223686433518,-0.0004223686433518,-0.0004223686433518,-0.0004223686433518,-0.0004223686433518,0.3869,0.0096,2541.0,2541.0,1306.0,2129.3333333333335
008734,-0.0090969114518376,-0.0090969114518376,-0.0090969114518376,-0.0090969114518376,-0.0090969114518376,0.3326,0.0135,2804.0,2804.0,780.5,2129.5
009847,0.0003341408403641,0.0003341408403641,0.0003341408403641,0.0003341408403641,0.0003341408403641,0.4022,0.0131,2476.0,2476.0,1441.0,2131.0
008934,0.0008398950131233,0.0008398950131233,0.0008398950131233,0.0008398950131233,0.0008398950131233,0.4106,0.0098,2432.0,2432.0,1531.0,2131.6666666666665
011144,-0.0003144983750916,-0.0003144983750916,-0.0003144983750916,-0.0003144983750916,-0.0003144983750916,0.3899,0.0165,2537.0,2537.0,1326.5,2133.5
001938,0.0045109698585195,0.0045109698585195,0.0045109698585195,0.0045109698585195,0.0045109698585195,0.5055,0.0101,2042.0,2042.0,2317.5,2133.8333333333335
040025,-0.0048887390424815,-0.0048887390424815,-0.0048887390424815,-0.0048887390424815,-0.0048887390424815,0.354,0.0128,2708.0,2708.0,988.5,2134.8333333333335
009848,0.0003374673078545,0.0003374673078545,0.0003374673078545,0.0003374673078545,0.0003374673078545,0.4041,0.0129,2475.0,2475.0,1457.5,2135.8333333333335
005628,0.0025731140956445,0.0025731140956445,0.0025731140956445,0.0025731140956445,0.0025731140956445,0.4461,0.0112,2251.0,2251.0,1912.5,2138.1666666666665
001166,0.0070713022981732,0.0070713022981732,0.0070713022981732,0.0070713022981732,0.0070713022981732,0.6871,0.015,1796.0,1796.0,2823.0,2138.3333333333335
003145,0.0072003600180008,0.0072003600180008,0.0072003600180008,0.0072003600180008,0.0072003600180008,0.703,0.0235,1780.0,1780.0,2859.0,2139.6666666666665
011145,-0.0004226096143686,-0.0004226096143686,-0.0004226096143686,-0.0004226096143686,-0.0004226096143686,0.3914,0.0166,2542.0,2542.0,1339.0,2141.0
110001,0.0027752081406105,0.0027752081406105,0.0027752081406105,0.0027752081406105,0.0027752081406105,0.452,0.0086,2225.0,2225.0,1973.0,2141.0
620004,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.0039682539682539,0.4903,0.0091,2103.0,2103.0,2223.0,2143.0
011603,-0.0020820320632937,-0.0020820320632937,-0.0020820320632937,-0.0020820320632937,-0.0020820320632937,0.3753,0.0148,2629.0,2629.0,1171.0,2143.0
011604,-0.0018861993083936,-0.0018861993083936,-0.0018861993083936,-0.0018861993083936,-0.0018861993083936,0.3766,0.0149,2619.0,2619.0,1192.0,2143.3333333333335
009492,0.0016078530930016,0.0016078530930016,0.0016078530930016,0.0016078530930016,0.0016078530930016,0.4283,0.0151,2345.0,2345.0,1746.0,2145.3333333333335
010236,-0.0006557767974246,-0.0006557767974246,-0.0006557767974246,-0.0006557767974246,-0.0006557767974246,0.3889,0.0128,2558.0,2558.0,1322.5,2146.1666666666665
920003,0.0020490838004616,0.0020490838004616,0.0020490838004616,0.0020490838004616,0.0020490838004616,0.4379,0.0174,2301.0,2301.0,1845.5,2149.1666666666665
080012,-0.0084803256445047,-0.0084803256445047,-0.0084803256445047,-0.0084803256445047,-0.0084803256445047,0.341,0.006,2793.0,2793.0,866.0,2150.6666666666665
007893,-0.0019211612352354,-0.0019211612352354,-0.0019211612352354,-0.0019211612352354,-0.0019211612352354,0.3782,0.0152,2622.0,2622.0,1208.0,2150.6666666666665
011766,-0.0068034675737956,-0.0068034675737956,-0.0068034675737956,-0.0068034675737956,-0.0068034675737956,0.3492,0.0141,2758.0,2758.0,941.0,2152.3333333333335
007449,0.003690036900369,0.003690036900369,0.003690036900369,0.003690036900369,0.003690036900369,0.4819,0.0166,2141.0,2141.0,2175.5,2152.5
011765,-0.0068799825270284,-0.0068799825270284,-0.0068799825270284,-0.0068799825270284,-0.0068799825270284,0.3483,0.014,2763.0,2763.0,933.0,2153.0
009491,0.0014247401944351,0.0014247401944351,0.0014247401944351,0.0014247401944351,0.0014247401944351,0.4271,0.0152,2364.0,2364.0,1733.0,2153.6666666666665
163818,0.0065113091158326,0.0065113091158326,0.0065113091158326,0.0065113091158326,0.0065113091158326,0.661,0.0149,1840.0,1840.0,2781.0,2153.6666666666665
010808,0.0,0.0,0.0,0.0,0.0,0.4041,0.0183,2504.0,2504.0,1457.5,2155.1666666666665
012617,0.0041960299101619,0.0041960299101619,0.0041960299101619,0.0041960299101619,0.0041960299101619,0.5006,0.0251,2089.0,2089.0,2291.5,2156.5
970017,-0.0026209677419354,-0.0026209677419354,-0.0026209677419354,-0.0026209677419354,-0.0026209677419354,0.3764,0.0146,2647.0,2647.0,1186.5,2160.1666666666665
008988,-0.000209907640638,-0.000209907640638,-0.000209907640638,-0.000209907640638,-0.000209907640638,0.4026,0.0158,2522.0,2522.0,1442.0,2162.0
040007,-0.0010140733595508,-0.0010140733595508,-0.0010140733595508,-0.0010140733595508,-0.0010140733595508,0.3914,0.0073,2574.0,2574.0,1339.0,2162.3333333333335
007894,-0.0018832391713748,-0.0018832391713748,-0.0018832391713748,-0.0018832391713748,-0.0018832391713748,0.382,0.0149,2618.0,2618.0,1252.0,2162.6666666666665
004241,0.0048104238475815,0.0048104238475815,0.0048104238475815,0.0048104238475815,0.0048104238475815,0.5371,0.011,2016.0,2016.0,2457.5,2163.1666666666665
010809,0.0,0.0,0.0,0.0,0.0,0.4056,0.0184,2504.0,2504.0,1482.0,2163.3333333333335
004698,0.0060331825037706,0.0060331825037706,0.0060331825037706,0.0060331825037706,0.0060331825037706,0.6351,0.0162,1885.0,1885.0,2722.5,2164.1666666666665
370027,0.0061730151053964,0.0061730151053964,0.0061730151053964,0.0061730151053964,0.0061730151053964,0.6517,0.0117,1869.0,1869.0,2758.0,2165.3333333333335
519029,0.0006657789613847,0.0006657789613847,0.0006657789613847,0.0006657789613847,0.0006657789613847,0.4151,0.0078,2452.0,2452.0,1594.5,2166.1666666666665
009840,-0.0043698480484655,-0.0043698480484655,-0.0043698480484655,-0.0043698480484655,-0.0043698480484655,0.3676,0.0104,2695.0,2695.0,1109.0,2166.3333333333335
008935,0.0007467463196074,0.0007467463196074,0.0007467463196074,0.0007467463196074,0.0007467463196074,0.4166,0.0098,2444.0,2444.0,1612.0,2166.6666666666665
011399,-0.0002737476047084,-0.0002737476047084,-0.0002737476047084,-0.0002737476047084,-0.0002737476047084,0.4014,0.0193,2533.0,2533.0,1434.0,2166.6666666666665
530001,0.0039083638987432,0.0039083638987432,0.0039083638987432,0.0039083638987432,0.0039083638987432,0.4982,0.0095,2112.0,2112.0,2276.0,2166.6666666666665
008989,-0.0002117597233006,-0.0002117597233006,-0.0002117597233006,-0.0002117597233006,-0.0002117597233006,0.4044,0.0156,2523.0,2523.0,1462.0,2169.3333333333335
320022,0.0060399159663865,0.0060399159663865,0.0060399159663865,0.0060399159663865,0.0060399159663865,0.6514,0.0144,1884.0,1884.0,2756.0,2174.6666666666665
001521,0.0052192066805845,0.0052192066805845,0.0052192066805845,0.0052192066805845,0.0052192066805845,0.5821,0.0105,1975.0,1975.0,2576.5,2175.5
010122,0.0013845989988285,0.0013845989988285,0.0013845989988285,0.0013845989988285,0.0013845989988285,0.4326,0.0131,2369.0,2369.0,1789.5,2175.8333333333335
001421,0.0033400133600533,0.0033400133600533,0.0033400133600533,0.0033400133600533,0.0033400133600533,0.4841,0.0095,2172.0,2172.0,2188.5,2177.5
009841,-0.0044390637610976,-0.0044390637610976,-0.0044390637610976,-0.0044390637610976,-0.0044390637610976,0.3715,0.0104,2696.0,2696.0,1141.5,2177.8333333333335
011400,-0.0004134509371555,-0.0004134509371555,-0.0004134509371555,-0.0004134509371555,-0.0004134509371555,0.404,0.0196,2539.0,2539.0,1456.0,2178.0
008404,-0.0030973451327435,-0.0030973451327435,-0.0030973451327435,-0.0030973451327435,-0.0030973451327435,0.3789,0.0134,2660.0,2660.0,1218.0,2179.3333333333335
011260,-0.0002683123155352,-0.0002683123155352,-0.0002683123155352,-0.0002683123155352,-0.0002683123155352,0.4059,0.0262,2530.0,2530.0,1483.0,2181.0
001307,0.0050377833753148,0.0050377833753148,0.0050377833753148,0.0050377833753148,0.0050377833753148,0.5714,0.012,1996.0,1996.0,2554.0,2182.0
501070,0.0034381895622722,0.0034381895622722,0.0034381895622722,0.0034381895622722,0.0034381895622722,0.4903,0.0148,2164.0,2164.0,2223.0,2183.6666666666665
000061,0.0059800664451828,0.0059800664451828,0.0059800664451828,0.0059800664451828,0.0059800664451828,0.6577,0.0133,1892.0,1892.0,2772.0,2185.3333333333335
011261,-0.0002697599136767,-0.0002697599136767,-0.0002697599136767,-0.0002697599136767,-0.0002697599136767,0.407,0.026,2531.0,2531.0,1494.0,2185.3333333333335
398061,0.0056913996627319,0.0056913996627319,0.0056913996627319,0.0056913996627319,0.0056913996627319,0.6287,0.0138,1924.0,1924.0,2709.0,2185.6666666666665
008405,-0.0031127251167271,-0.0031127251167271,-0.0031127251167271,-0.0031127251167271,-0.0031127251167271,0.3805,0.0133,2661.0,2661.0,1236.0,2186.0
010296,0.0012025800809008,0.0012025800809008,0.0012025800809008,0.0012025800809008,0.0012025800809008,0.431,0.0135,2398.0,2398.0,1766.0,2187.3333333333335
011807,-0.0147774687065369,-0.0147774687065369,-0.0147774687065369,-0.0147774687065369,-0.0147774687065369,0.3388,0.0198,2857.0,2858.0,850.0,2188.3333333333335
006574,0.000570559147965,0.000570559147965,0.000570559147965,0.000570559147965,0.000570559147965,0.4188,0.0125,2460.0,2460.0,1645.5,2188.5
010235,0.0038409737117772,0.0038409737117772,0.0038409737117772,0.0038409737117772,0.0038409737117772,0.5086,0.0169,2120.0,2120.0,2333.0,2191.0
010134,0.0012870012870012,0.0012870012870012,0.0012870012870012,0.0012870012870012,0.0012870012870012,0.4345,0.0132,2382.0,2382.0,1809.5,2191.1666666666665
270005,0.0034649010891606,0.0034649010891606,0.0034649010891606,0.0034649010891606,0.0034649010891606,0.4943,0.0087,2162.0,2162.0,2250.0,2191.3333333333335
010123,0.001404646137223,0.001404646137223,0.001404646137223,0.001404646137223,0.001404646137223,0.4381,0.0132,2366.0,2366.0,1848.5,2193.5
011808,-0.0148245614035086,-0.0148245614035086,-0.0148245614035086,-0.0148245614035086,-0.0148245614035086,0.341,0.0196,2858.0,2859.0,866.0,2194.3333333333335
470098,0.0047972088966418,0.0047972088966418,0.0047972088966418,0.0047972088966418,0.0047972088966418,0.5695,0.0107,2019.0,2019.0,2547.0,2195.0
010701,-0.0047559224694903,-0.0047559224694903,-0.0047559224694903,-0.0047559224694903,-0.0047559224694903,0.3763,0.0175,2702.0,2702.0,1184.5,2196.1666666666665
010297,0.0012127894156559,0.0012127894156559,0.0012127894156559,0.0012127894156559,0.0012127894156559,0.4344,0.0136,2393.0,2393.0,1807.0,2197.6666666666665
010282,0.0003090473615081,0.0003090473615081,0.0003090473615081,0.0003090473615081,0.0003090473615081,0.418,0.0205,2480.0,2480.0,1634.0,2198.0
519679,0.005420054200542,0.005420054200542,0.005420054200542,0.005420054200542,0.005420054200542,0.6227,0.0128,1954.0,1954.0,2691.0,2199.6666666666665
590005,0.0039426523297491,0.0039426523297491,0.0039426523297491,0.0039426523297491,0.0039426523297491,0.5219,0.0102,2107.0,2107.0,2392.0,2202.0
009891,-0.0030677535279166,-0.0030677535279166,-0.0030677535279166,-0.0030677535279166,-0.0030677535279166,0.3856,0.0145,2658.0,2658.0,1291.0,2202.3333333333335
501002,0.002578704201139,0.002578704201139,0.002578704201139,0.002578704201139,0.002578704201139,0.4709,0.0074,2250.0,2250.0,2107.5,2202.5
010283,0.0003111387678904,0.0003111387678904,0.0003111387678904,0.0003111387678904,0.0003111387678904,0.4194,0.0204,2479.0,2479.0,1652.0,2203.3333333333335
010594,-0.0015013404825736,-0.0015013404825736,-0.0015013404825736,-0.0015013404825736,-0.0015013404825736,0.4004,0.0158,2602.0,2602.0,1416.0,2206.6666666666665
162201,-0.0060188644947588,-0.0060188644947588,-0.0060188644947588,-0.0060188644947588,-0.0060188644947588,0.3726,0.0069,2736.0,2736.0,1150.5,2207.5
400025,0.0039311373186933,0.0039311373186933,0.0039311373186933,0.0039311373186933,0.0039311373186933,0.5253,0.0084,2109.0,2109.0,2410.0,2209.3333333333335
010702,-0.0048142428921792,-0.0048142428921792,-0.0048142428921792,-0.0048142428921792,-0.0048142428921792,0.3793,0.0173,2704.0,2704.0,1223.0,2210.3333333333335
001306,0.0047619047619047,0.0047619047619047,0.0047619047619047,0.0047619047619047,0.0047619047619047,0.5827,0.0123,2026.0,2026.0,2579.0,2210.3333333333335
004233,0.0045147716314543,0.0045147716314543,0.0045147716314543,0.0045147716314543,0.0045147716314543,0.5766,0.0122,2039.0,2039.0,2563.0,2213.6666666666665
011851,-0.0049378511833816,-0.0049378511833816,-0.0049378511833816,-0.0049378511833816,-0.0049378511833816,0.3794,0.021,2709.0,2709.0,1225.0,2214.3333333333335
006271,-0.0010337252875048,-0.0010337252875048,-0.0010337252875048,-0.0010337252875048,-0.0010337252875048,0.4069,0.0145,2576.0,2576.0,1492.0,2214.6666666666665
